,INS_INF,INFORMANTE,RESPONSAVEL_BP,COLETOR,NM_INFORMANTE,INSUMO,NM_INSUMO,CARACT_INSUMO,MARCA,PAIS,REGIAO,UF,MUNICIPIO,COTACAO,SAZONALIDADE,TIPO_ESTABELECIMENTO,TP_PRECO,PERIODICIDADE,JOB_UTILIZADO,ITEM_UTILIZADO,DATA_PRECO,PRECO,MEDIANA_PRECO,MEDIA_MOVEL,DESVIO_PADRAO,limite_inferior_anterior,limite_superior_anterior,dentro_limites
2246,949345,55520,BRUSI,BRUSI,Companhia Brasileira de Distribuição,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911001,2022-11-07T00:00:00.000,17.9,15.9,15.593333333333332,1.3632314550361575,12.19,19.06,true
2247,1183929,70580,SUIWO,SUIWO,PANIFICADORA PAO CASEIRO LTDA - EPP,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M7,IPC,110911002,2022-11-07T00:00:00.000,19.9,15.9,15.593333333333332,1.3632314550361575,12.19,19.06,false
2248,662682,37392,MAROD,MAROD,SUPERMERCADOS DAVÓ,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911001,2022-11-07T00:00:00.000,15.9,15.9,15.593333333333332,1.3632314550361575,12.19,19.06,true
2249,1120799,66972,JOELI,JUMEL,CENCOSUD BRASIL COMERCIAL LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,110911001,2022-11-07T00:00:00.000,17.8,15.9,15.593333333333332,1.3632314550361575,12.19,19.06,true
2250,453020,30434,ROSIL,ROSIL,PADARIA ALVORECER LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M7,IPC,110911002,2022-11-07T00:00:00.000,15.9,15.9,15.593333333333332,1.3632314550361575,12.19,19.06,true
2251,1283278,74902,BRUSI,BRUSI,Panificadora Confeitaria Espinheiro LIMITADA - EPP,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M7,IPC,110911002,2022-11-07T00:00:00.000,17.99,15.9,15.593333333333332,1.3632314550361575,12.19,19.06,true
2252,670727,37335,MAMAR,NOMAR,SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA.,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M8,IPC,110911001,2022-11-08T00:00:00.000,10.98,12.635,15.30833333333333,1.766528846825514,12.19,19,false
2253,669084,16488,CINSI,LUONI,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-08T00:00:00.000,14.29,12.635,15.30833333333333,1.766528846825514,12.19,19,true
2254,673285,40128,ANMAT,ANMAT,PADARIA E CONFEITARIA SANTA DE BALTAZAR LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911001,2022-11-09T00:00:00.000,19,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2255,1421737,84908,ANMAT,ANMAT,CENCOSUD BRASIL COMERCIAL S.A.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,200522,2022-11-09T00:00:00.000,16.9,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2256,889072,51636,JOLIV,RBSIL,Panificadora Eliana LTDA EPP.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2022-11-09T00:00:00.000,17.9,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2257,1542540,63818,GISOU,GISOU,CIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911002,2022-11-09T00:00:00.000,17.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2258,1591519,96242,UBIGO,UBIGO,BOMPRECO SUPERMERCADOS DO NORDESTE LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-09T00:00:00.000,13.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2259,1320136,67016,IZSAN,IZSAN,LAUZANNE PARK PAES E DOCES LTDA - ME,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2022-11-09T00:00:00.000,16.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2260,1346191,79652,UBIGO,UBIGO,IRENICE DA COSTA LIMA PADARIA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2022-11-09T00:00:00.000,13.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2261,1345695,79596,UBIGO,UBIGO,WF MERCADINHO LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-09T00:00:00.000,5.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,false
2262,1518321,85736,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-09T00:00:00.000,17.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2263,879267,51006,IZSAN,IZSAN,TRIMAIS Supermercados Ltda.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-09T00:00:00.000,12.9,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2264,750288,43695,JOLIV,RBSIL,BIG PAO EXPRESS LTDA EPP,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2022-11-09T00:00:00.000,16.98,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2265,749565,43693,JOLIV,RBSIL,MERCEARIA CHAMA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-09T00:00:00.000,11.9,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2266,463534,30568,TEBAR,TEBAR,CENTRAL DELICATESSEN LTDA.,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M9,IPC,110911002,2022-11-09T00:00:00.000,9.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,false
2267,1436076,85621,UBIGO,UBIGO,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-09T00:00:00.000,15.99,16.445,14.99333333333333,1.8381040957102177,10.89,19.72,true
2268,712420,43108,SYCAR,INFER,BAKERY CONFEITARIA E PIZZARIA AROUQUENSE LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M05,IPC,110911001,2022-11-10T00:00:00.000,16.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2269,670047,30184,STGAL,STGAL,A LAREIRA PÃES E DOCES LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-11-10T00:00:00.000,19.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,false
2270,1436608,44994,NIBAT,NIBAT,ALIANÇA DE ATACADOS E SUPERMERCADOS,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,17.98,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2271,1327195,78043,ISAGA,ALCOF,SUPERMERCADOS CASAS  GUANABARA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,TCERJ_GA,285016,2022-11-10T00:00:00.000,14.79,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2272,670048,1203,MILIN,MILIN,PANIFICADORA ESTRELA DE SANTA CECÍLIA LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-11-10T00:00:00.000,19.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,false
2273,1541352,90944,STGAL,STGAL,COMERCIAL DE ALIMENTOS IRMAOS CHINEN LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,14.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2274,554872,20549,NIBAT,NIBAT,DMA DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,12.8,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2275,1512047,88950,ANMEL,PALOP,COMERCIAL DE ALIMENTOS SUPERBOM,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911002,2022-11-10T00:00:00.000,14.98,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2276,1571388,93242,MILIN,MILIN,SUPERMERCADOS MAMBO LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,17.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2277,660073,3127,ISAGA,ALCOF,CONFEITARIA E PANIFICAÇÃO SABOR DO GRÃO,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M10,IPC,110911002,2022-11-10T00:00:00.000,19.4,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2278,662580,39106,JOELI,MARFE,BOMPRECO BAHIA SUPERMERCADOS LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,110911001,2022-11-10T00:00:00.000,17.99,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2279,922547,53932,SIDOM,SIDOM,Nova Perola Pães e Doces Ltda Epp.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-11-10T00:00:00.000,22.4,17.9,15.659999999999997,2.12307245911831,10.4,19.59,false
2280,1200047,70492,SIDOM,SIDOM,COMPANHIA BRASILEIRA DE DISTRIBUICAO,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,19.5,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2281,646779,39182,VEGOP,VEGOP,Companhia Brasileira de Distribuição,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,17.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2282,664097,40270,EZITO,EZITO,MERCANTIL RODRIGUES LTDA,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,10.99,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2283,1203763,71359,MADUA,MAOLI,Supermercado Gecepel LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,12.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2284,945177,55158,NIBAT,NIBAT,PADARIA GAUDÊNCIO LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M0,IPC,110911002,2022-11-10T00:00:00.000,17.99,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2285,1436188,85608,VEGOP,VEGOP,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,110911001,2022-11-10T00:00:00.000,17.9,17.9,15.659999999999997,2.12307245911831,10.4,19.59,true
2286,1460481,83012,ANAPE,ANAPE,TORRE E CIA SUPERMERCADOS S/A,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,"FRIGORÍFICOS,AÇOUGUES,PEIXARIAS E CASAS DE FRANGOS",VV,M1,ALIVAR,200522,2022-11-11T00:00:00.000,15.98,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2287,694319,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,15.35,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2288,1199786,70472,SARAH,SARAH,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,16.19,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2289,1352191,79913,URALA,URALA,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,14.59,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2290,675979,229,ANAPE,ISAGA,SUPERMERCADOS CARREFOUR,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,13.99,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2291,1460473,29916,ANAPE,ANAPE,SUPERMERCADOS INTERCONTINENTAL LTDA.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,16.9,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2292,707929,14928,GISOU,GISOU,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,17.79,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2293,671236,38188,KEFER,JECTE,PADARIA VILA CONSTÄNCIA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-11-11T00:00:00.000,15.99,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2294,1182665,70467,SARAH,SARAH,PASSAROS E FLORES PAES E DOCES LTDA - EPP,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-11-11T00:00:00.000,19.9,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2295,643908,16367,ALPRO,CLAZI,DMA DISTRIBUIDORA S/A,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,9.8,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,false
2296,1574475,93614,WERSI,WERSI,COMPANHIA BRASILEIRA DE DISTRIBUICAO,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-11T00:00:00.000,17.9,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2297,1240393,72894,TEBAR,TEBAR,H&J COMERCIO DE ALIMENTOS LTDA - ME,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-11-11T00:00:00.000,11.99,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2298,813764,46198,URALA,URALA,J. R. Panificação Ltda-ME,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M1,IPC,110911002,2022-11-11T00:00:00.000,14,15.98,16.774999999999995,1.8473404306371526,10.35,20.97,true
2299,1437232,85647,ELFER,ELFER,MULTI FORMATO DISTRIBUIDORA SOCIEDADE ANONIMA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,22.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,false
2300,1519404,85794,GISOU,GISOU,COMÉRCIO DE ALIMENTOS HTP LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,19.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2301,1495961,87572,ELDRA,ELDRA,PAES E DOCES SABOR DE MEL LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"BARES,RESTAURANTES E LANCHONETES",VV,M2,IPC,110911002,2022-11-12T00:00:00.000,19.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2302,1519420,85650,ANMEL,ANMEL,[SUPER PÃO DOURADO] - TITO PADARIA E SUPERCADO LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,19.59,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2303,1519410,85795,ANMEL,ANMEL,[SUPERMERCADO GUARAPARI] - COMÉRCIO DE ALIMENTOS SUPER COMPR,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911002,2022-11-12T00:00:00.000,18.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2304,1151554,68850,CINSI,CAVEI,Comercial Zaffari Ltda,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,110911001,2022-11-12T00:00:00.000,12.59,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2305,1313857,77138,NEUSS,JUMEL,MANOEL ARGOLO BOMFIM - ME,19472,PÃO FRANCES,,,BR,NE,BA,SDR,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2022-11-12T00:00:00.000,10.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,false
2306,1538462,90891,BETRE,BETRE,SUPERMERCADO PRAZERES LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,13.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2307,670726,40854,ELFER,ELFER,SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,10.98,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,false
2308,704571,42640,SYCAR,INFER,PREZUNIC COMERCIAL LTDA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M5,IPC,110911001,2022-11-12T00:00:00.000,14.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2309,344531,18997,BETRE,BETRE,MANUEL S ALMEIDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2022-11-12T00:00:00.000,17.98,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2310,1438385,85657,GISOU,GISOU,BIG TRANS COMERCIAL DE ALIMENTOS LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,17.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2311,1240088,72859,ELDRA,ELDRA,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,13.2,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2312,1430458,85397,ANMEL,ANMEL,[BIG ÁGUAS CLARAS] - WMB SUPERMERCADOS DO BRASIL LTDA,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,110911001,2022-11-12T00:00:00.000,17.99,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2313,670153,37303,KEFER,ETEGO,AROUQUENSE PÃES E DOCES LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M2,IPC,110911002,2022-11-12T00:00:00.000,18.9,17.99,17.289999999999996,1.9484010538558683,12.16,21.39,true
2314,1542200,90996,GISOU,GISOU,BRUNELA COMERCIAL DE ALIMENTOS,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-11-13T00:00:00.000,17.99,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2315,672201,39303,JOLIM,JOLIM,BOM TRIGO IND. E COM. DE PANIFICADORA CONF. LTDA,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M3,IPC,110911002,2022-11-13T00:00:00.000,17.99,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2316,1537823,90860,JOLIM,JOLIM,SUPERMERCADO TRIALBA LTDA.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-11-13T00:00:00.000,12.99,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2317,1580695,94637,CINSI,CINSI,ASUN COMERCIO DE GENEROS ALIMENTICIOS LTDA,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911002,2022-11-13T00:00:00.000,12.49,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2318,1544524,91076,REFEL,MAMAR,CEMA CENTRAL MINEIRA ATACADISTA LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911002,2022-11-13T00:00:00.000,12.99,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2319,540280,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-11-13T00:00:00.000,16.9,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2320,373273,18760,MJSIL,MJSIL,CARREFOUR COMERCIO E INDUSTRIA LTDA,19472,PÃO FRANCES,,,BR,NE,PE,RCE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-11-13T00:00:00.000,14.59,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2321,1438587,85660,GISOU,ANMEL,[PÃO DE ÁÇUCAR] - COMPANHIA BRASILIERA DE DISTRIBUIÇÃO,19472,PÃO FRANCES,,,BR,CO,DF,BSA,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-11-13T00:00:00.000,17.99,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2322,643906,15365,MADUA,MADUA,CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.,19472,PÃO FRANCES,,,BR,S,RS,PAE,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,110911001,2022-11-13T00:00:00.000,12.5,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2323,587811,33178,REFEL,MAMAR,PADARIA E CONFEITARIA DOÇURA LTDA.,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M3,IPC,110911002,2022-11-13T00:00:00.000,16.7,15.645,16.53833333333333,1.9574866964213724,12.42,22.16,true
2324,690068,41905,CLSOU,CLSOU,PADARIA BELOPÃES LTDA,19472,PÃO FRANCES,,,BR,SE,MG,BHE,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M4,IPC,110911002,2022-11-14T00:00:00.000,20.88,15.67,16.435,1.0777105362758517,11.64,21.43,true
2325,664485,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,200522,2022-11-14T00:00:00.000,15.35,15.67,16.435,1.0777105362758517,11.64,21.43,true
2326,1421985,84910,LUBRI,LUBRI,ZAMP S.A.,19472,PÃO FRANCES,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,110911001,2022-11-14T00:00:00.000,15.35,15.67,16.435,1.0777105362758517,11.64,21.43,true
2327,1157876,68933,JOLIV,SILSI,SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S.A.,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,110911001,2022-11-14T00:00:00.000,15.99,15.67,16.435,1.0777105362758517,11.64,21.43,true
2328,1223485,72222,JOLIV,SILSI,PADARIA E CONFEITARIA GASTRONOMIA IMPERIAL LTDA. - ME,19472,PÃO FRANCES,,,BR,SE,SP,SPO,U,,"PADARIAS,CONFEITARIAS E BOMBONIERES",VV,M4,IPC,110911002,2022-11-14T00:00:00.000,16.9,15.67,16.435,1.0777105362758517,11.64,21.43,true
